customer_code,customer_name,province_name,region,rfm_segment,recency_days,frequency,monetary,value_score,p_order_next_30d,churn_risk_score,purchase_trend_score,marketing_priority_score,risk_segment,recommended_action,model_name,snapshot_cutoff_date,run_timestamp
KH-00670,CỬA HÀNG XE ĐẠP THIÊN AN,Hà Tĩnh,Miền Trung,Potential,25,2,66047764.0,0.531328320802005,0.879307,0.12069303,51.15851172754484,31.117069575832502,Monitor,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00672,CÔNG TY CỔ PHẦN TÂN TIẾN,Hà Nội,Miền Bắc,Potential,15,2,47655540.0,0.4197994987468672,0.85547143,0.14452857,54.63795058489044,26.472221088441618,Monitor,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00673,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,Hà Nội,Miền Bắc,Potential,7,3,56872208.0,0.47117794486215536,0.873533,0.12646699,64.72422715290915,30.56498688438965,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00674,CỬA HÀNG XE ĐẠP TÚ ANH,Hà Nội,Miền Bắc,Champions,3,9,151303587.0,0.7882205513784462,0.90082014,0.099179864,83.43326571553861,59.296232160921114,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00675,CỬA HÀNG XE ĐẠP SÁN LẠP,Hà Nội,Miền Bắc,Lost,37,1,2768519.0,0.043859649122807015,0.04042256,0.95957744,34.319689758809275,0.662366808882866,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00676,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,Hà Nội,Miền Bắc,Lost,36,1,2500000.0,0.02819548872180451,0.048020758,0.9519792,34.56656443625827,0.5038138029375909,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00677,CỬA HÀNG XE ĐẠP LÊ ANH,Hà Nội,Miền Bắc,Lost,36,1,40740740.0,0.37468671679197996,0.21933188,0.78066814,29.528679077930526,6.104049226408765,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00678,DOANH NGHIỆP TW MINH PHƯƠNG,Hà Nội,Miền Bắc,Lost,35,1,16797398.0,0.15037593984962405,0.61342496,0.38657504,30.079396642726064,4.631947450200297,Declining activity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00679,HỘ KINH DOANH ĐẠI DƯƠNG,Sơn La,Miền Bắc,Potential,12,3,58030816.0,0.48120300751879697,0.9182814,0.08171862,64.53288140267051,32.224596631945325,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00680,HỘ KINH DOANH ĐẠI LỢI,Hà Tĩnh,Miền Trung,Potential,13,2,110020536.0,0.7017543859649122,0.7775606,0.22243941,53.18552528537833,35.383211979900445,Monitor,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00681,DOANH NGHIỆP TW NGỌC ANH,Tuyên Quang,Miền Bắc,Lost,35,1,44205546.0,0.39974937343358397,0.7333918,0.26660818,29.532520996776075,10.076562096418565,Declining activity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00682,DOANH NGHIỆP TW TRƯỜNG THỊNH,Thái Nguyên,Miền Bắc,Lost,35,1,13187212.0,0.12155388471177944,0.83075815,0.16924185,30.152313594607826,5.02847906215184,Declining activity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00684,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,Hà Tĩnh,Miền Trung,Lost,35,1,40791838.0,0.37593984962406013,0.7938512,0.2061488,29.568979363238867,10.017458877054448,Declining activity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00685,CÔNG TY CỔ PHẦN MẶT TRỜI,Hà Nội,Miền Bắc,Lost,34,1,2500000.0,0.02819548872180451,0.047686845,0.9523132,35.0770795893634,0.5025911915572044,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00686,CỬA HÀNG XE ĐẠP LONG PHÚ,Phú Thọ,Miền Bắc,Potential,4,2,52959434.0,0.4598997493734336,0.88590246,0.114097536,63.27256921277646,30.21937442783776,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00687,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,Miền Bắc,At Risk,34,1,95224982.0,0.6528822055137845,0.65629953,0.34370047,29.52599750432709,34.43086804096547,Declining activity,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00688,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,Hải Dương,Miền Bắc,At Risk,33,1,50163875.0,0.4398496240601504,0.80344623,0.19655377,30.054507876101592,27.418453084016566,Declining activity,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00690,CỬA HÀNG XE ĐẠP NAM TIẾN,Hà Tĩnh,Miền Trung,Champions,1,4,190371252.0,0.8408521303258145,0.94636554,0.053634465,70.1453220070858,61.94596438235096,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00689,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,Hà Nội,Miền Bắc,At Risk,33,2,27132399.0,0.2568922305764411,0.75804293,0.24195707,35.38263317223029,18.639775674132586,Declining activity,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00691,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,Miền Bắc,Potential,12,2,33204999.0,0.2907268170426065,0.79382354,0.20617646,59.890097416955925,20.735274480674775,Monitor,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00692,CỬA HÀNG XE ĐẠP SÁN LẠP,Hà Nội,Miền Bắc,Potential,18,2,57464428.0,0.47619047619047616,0.92103183,0.07896817,59.56921687454242,31.241549553946747,Monitor,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00774,CÔNG TY TNHH SƠN HÀ,Lào Cai,Miền Bắc,New,6,1,23576106.0,0.22556390977443608,0.5983552,0.40164483,73.21266556713014,13.331705742496128,Monitor,"Onboarding: follow-up đơn đầu, hướng dẫn danh mục bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,Hà Nội,Miền Bắc,At Risk,29,2,78171083.0,0.5839598997493735,0.9003371,0.0996629,55.3310416565146,41.438934513618825,Monitor,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00694,HỘ KINH DOANH NGỌC ANH,Hà Nội,Miền Bắc,Potential,5,2,88149793.0,0.6265664160401002,0.93824834,0.061751664,57.362524899413195,37.79582712687994,Monitor,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00695,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,Hà Nội,Miền Bắc,Lost,32,1,3518519.0,0.05764411027568922,0.036738344,0.96326166,35.61079404456791,0.8041547219035056,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00696,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Hải Phòng,Miền Bắc,At Risk,32,2,118360054.0,0.7218045112781954,0.87866384,0.12133616,34.99087051955415,44.01821803672385,Declining activity,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00699,CÔNG TY CỔ PHẦN YÊN BÌNH,Hà Nam,Miền Bắc,Lost,32,1,34066101.0,0.29949874686716793,0.7368004,0.26319963,30.47745625126101,8.169728883450151,Declining activity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00697,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,Hà Nội,Miền Bắc,Lost,32,1,16371662.0,0.14160401002506265,0.78212374,0.21787626,31.123610652627782,5.298040647501543,Declining activity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00698,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,Hà Nội,Miền Bắc,At Risk,32,1,118223676.0,0.7205513784461153,0.7702995,0.2297005,30.0107892189117,40.385604414966295,Declining activity,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00700,CÔNG TY TNHH TÂY BẮC,Hưng Yên,Miền Bắc,Potential,4,2,51236467.0,0.44360902255639095,0.9084965,0.0915035,62.2538223743321,29.983516483531748,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00701,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,Hà Tĩnh,Miền Trung,Potential,2,2,52662214.0,0.45614035087719296,0.9028467,0.097153306,57.68696320567454,29.6049069755989,Monitor,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00702,CỬA HÀNG XE ĐẠP YÊN BÌNH,Ninh Bình,Miền Bắc,Potential,18,3,184304216.0,0.8333333333333334,0.85266626,0.14733374,65.20933310304414,44.59038073253756,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00703,CÔNG TY CỔ PHẦN NAM TIẾN,Hà Nội,Miền Bắc,Lost,30,1,2953704.0,0.05012531328320802,0.040139254,0.95986074,36.16876723390842,0.7278967666346172,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00704,Tên     : CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,Hà Nội,Miền Bắc,Lost,30,1,46613325.0,0.41353383458646614,0.88577735,0.114222646,30.882303351243912,11.548544535796873,Declining activity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00705,HỘ KINH DOANH ĐẠI DƯƠNG,Ninh Bình,Miền Bắc,Champions,4,4,173045528.0,0.818295739348371,0.9304337,0.06956631,73.65663604316825,60.616294828134066,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00706,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,Điện Biên,Miền Bắc,Potential,0,3,43484985.0,0.39348370927318294,0.83024204,0.16975796,86.99999959756225,29.45103996420771,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00707,Tên     : CỬA HÀNG XE ĐẠP TÚ ANH,Hải Phòng,Miền Bắc,Potential,21,2,101424421.0,0.6766917293233082,0.87220246,0.12779754,72.89944918150636,40.096439314483945,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00708,DOANH NGHIỆP TW KHẢI HOÀN,Hải Phòng,Miền Bắc,Potential,22,2,139954667.0,0.7644110275689223,0.8127067,0.18729329,72.66278367440052,41.13644024689005,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00709,HỘ KINH DOANH QUANG VINH,Ninh Bình,Miền Bắc,Potential,6,3,58194985.0,0.487468671679198,0.85289335,0.14710665,83.93061472664255,33.42923501075978,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00712,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,Hải Phòng,Miền Bắc,Potential,12,3,188229683.0,0.8358395989974937,0.87964445,0.12035555,81.50707933388664,48.076447429657364,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00710,Tên     : CÔNG TY TNHH THANH BÌNH,Hà Nội,Miền Bắc,Lost,27,1,2120370.0,0.005012531328320802,0.07679722,0.92320275,60.38694931574856,0.5044960231844706,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00711,Tên     : CÔNG TY CỔ PHẦN TÂY BẮC,,,Lost,27,1,10250000.0,0.10526315789473684,0.074000806,0.92599916,62.72028919503392,1.275313067848682,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00713,Tên     : CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,Điện Biên,Miền Bắc,Potential,4,2,39120551.0,0.35964912280701755,0.6740587,0.32594132,79.6128107056982,22.478306073314165,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00714,CỬA HÀNG XE ĐẠP BÌNH MINH,Quảng Ninh,Miền Bắc,Potential,21,2,50215545.0,0.44110275689223055,0.8993267,0.10067332,72.64692375302572,31.343096409435294,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00715,HỘ KINH DOANH XÂY DỰNG,Thanh Hóa,Miền Trung,At Risk,26,1,62167762.0,0.5125313283208021,0.8489413,0.15105867,66.05562596171791,38.05823322232042,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00717,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Lào Cai,Miền Bắc,Potential,24,2,58985723.0,0.4899749373433584,0.9233622,0.076637805,71.72865519106885,33.976962852429615,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00724,CÔNG TY CỔ PHẦN THANH BÌNH,Phú Thọ,Miền Bắc,Potential,17,3,225844207.0,0.868421052631579,0.86749023,0.13250977,79.48626461354189,48.51752785405321,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00718,CÔNG TY CỔ PHẦN QUANG VINH,Ninh Bình,Miền Bắc,Hibernating,25,1,25483694.0,0.24561403508771928,0.71782845,0.28217155,66.0483802862677,14.591787337725792,Growth opportunity,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00719,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Hà Nội,Miền Bắc,Hibernating,25,1,15618696.0,0.13533834586466165,0.4528858,0.5471142,65.67716773131724,7.677229151432153,Monitor,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00720,Tên     : CÔNG TY CỔ PHẦN AN PHÁT,Hà Nội,Miền Bắc,Hibernating,25,1,3416667.0,0.05388471177944862,0.032246564,0.9677534,61.010497063154766,0.9466273146624444,High churn risk,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00721,Tên     : HỘ KINH DOANH KHẢI HOÀN,Hà Tĩnh,Miền Trung,Hibernating,24,1,40515550.0,0.36967418546365916,0.7545852,0.2454148,66.5411550558179,18.925920688983286,Growth opportunity,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00722,DOANH NGHIỆP TW MINH PHƯƠNG,,,Hibernating,24,1,10879630.0,0.10902255639097744,0.09269943,0.9073006,64.66615387924051,2.301575784316543,High churn risk,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00723,Tên     : CÔNG TY TNHH PHÚ THỊNH,Hưng Yên,Miền Bắc,Champions,0,5,189144950.0,0.8383458646616542,0.8829036,0.117096424,87.35999990747837,61.46052336460568,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00725,Tên     : DOANH NGHIỆP TW VIỆT ANH,Phú Thọ,Miền Bắc,Hibernating,24,1,11699070.0,0.11654135338345864,0.56005174,0.43994826,65.70782065857233,8.729961038580647,Monitor,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00727,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,Hà Nội,Miền Bắc,Hibernating,24,1,2583333.0,0.03508771929824561,0.0419147,0.9580853,61.33281538022829,0.8282295815495447,High churn risk,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00728,HỘ KINH DOANH PHÚ THỊNH,Quảng Ngãi,Miền Trung,Potential,1,3,127803321.0,0.7431077694235589,0.8046789,0.19532108,86.74223834185253,41.54177450415567,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00730,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,Thanh Hóa,Miền Trung,Hibernating,22,1,2583333.0,0.03508771929824561,0.036960535,0.96303946,61.99934660453986,0.7728725449970719,High churn risk,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00729,Tên     : HỘ KINH DOANH SƠN HÀ,Sơn La,Miền Bắc,Hibernating,22,1,37348325.0,0.34711779448621555,0.69200706,0.30799294,67.07181667828317,17.059451138340933,Growth opportunity,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00775,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Phú Thọ,Miền Bắc,New,6,1,17789440.0,0.16666666666666666,0.4846524,0.5153476,73.03317814619028,9.79600272176525,Monitor,"Onboarding: follow-up đơn đầu, hướng dẫn danh mục bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00731,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,Phú Thọ,Miền Bắc,Hibernating,22,1,21107219.0,0.19548872180451127,0.7824389,0.21756113,66.66601921629557,14.249382062331259,Growth opportunity,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00732,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,Hải Phòng,Miền Bắc,Potential,11,2,113664428.0,0.7117794486215538,0.89012724,0.10987276,76.80925644947115,42.81961741625985,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00733,Tên     : CÔNG TY TNHH THƯƠNG MẠI TÂN TIẾN,Bắc Ninh,Miền Bắc,Potential,22,1,60828326.0,0.5012531328320802,0.51395494,0.48604506,67.24935309103414,21.298278422132043,Monitor,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00734,Tên     : DOANH NGHIỆP TW NAM TIẾN,Thanh Hóa,Miền Trung,Champions,0,4,344819271.0,0.9197994987468672,0.8138867,0.1861133,87.40932637411923,60.837749145588425,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00735,CỬA HÀNG XE ĐẠP AN PHÁT,Hà Nội,Miền Bắc,Hibernating,21,1,17630551.0,0.16290726817042606,0.5569683,0.44303173,66.83107229307748,9.892369467052172,Monitor,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00736,Tên     : CỬA HÀNG XE ĐẠP PHÚC AN,Hà Nội,Miền Bắc,Hibernating,21,1,4018518.0,0.06265664160401002,0.112530105,0.8874699,63.802222776989304,1.9661612538429727,High churn risk,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00737,Tên     : CÔNG TY CỔ PHẦN KHẢI HOÀN,Bắc Ninh,Miền Bắc,Hibernating,20,1,22779064.0,0.21428571428571427,0.45007172,0.5499283,67.50009717779375,9.405120449166999,Monitor,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00785,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,Potential,4,2,27729250.0,0.2593984962406015,0.806188,0.19381201,79.49868008714827,22.58949708403424,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00738,Tên     : CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,Lào Cai,Miền Bắc,Hibernating,20,1,31119344.0,0.2794486215538847,0.7899142,0.21008581,67.5572869261755,17.018271912355544,Growth opportunity,"Reactivation campaign: ưu đãi quay lại, khảo sát lý do ngừng mua",XGBoost,2026-03-31,2026-05-28 15:49:22
